1585060820 0 3747 85142 0 0 0 9 14
1585060875 0 3747 85142 0 0 0 9 14
1585151238 0 3748 85142 0 0 0 9 14
1585151259 0 3748 85142 0 0 0 9 14
1585327313 0 3760 85142 0 0 0 9 14
1585327341 0 3760 85142 0 0 0 9 14
1585386892 0 3760 85142 1 0 0 9 14
1586452176 0 3760 85142 4 0 0 9 14
1586452647 0 3760 85142 7 0 0 9 14
1588923801 0 3760 85142 13 0 0 9 14
1588941775 0 3760 85142 28 0 0 9 14
1588941955 0 3760 85142 29 0 0 9 14
1588942216 0 3760 85142 31 0 0 9 14
1588942539 0 3760 85142 32 0 0 9 14
1588946835 0 3760 85142 33 0 0 9 14
1588947176 0 3760 85142 34 0 0 9 14
1588947668 0 3760 85142 43 0 0 9 14
1588948266 0 3760 85142 44 0 0 9 14
1588948390 0 3760 85142 46 0 0 9 14
1588950632 0 3760 85142 59 0 0 9 14
1588950775 0 3760 85142 61 0 0 9 14
1635411917 0 3760 85142 61 0 0 10 14
1635413244 0 3760 85142 61 0 0 13 14
1636149935 37 3760 85142 61 0 0 13 14
1636149958 46 3760 85142 61 0 0 13 14
1636446922 57 3760 85142 61 0 0 13 14
1636451441 82 3760 85142 61 0 0 13 14
1636664201 159 3760 85142 61 0 0 13 14
1636664841 159 3760 85142 61 0 28 13 14
1636664891 159 3760 85142 61 0 28 13 14
1636664946 159 3760 85142 61 0 28 13 14
1636665207 159 3760 85142 61 0 28 13 14
1636665255 159 3760 85142 61 0 28 13 14
1637583018 176 3760 85142 61 0 28 13 14
1637583100 190 3760 85142 61 0 28 13 14
1637583451 208 3760 85142 61 0 28 13 14
1637583610 209 3760 85142 61 0 28 13 14
1637595265 212 3760 85142 61 0 28 13 14
1637595295 218 3760 85142 61 0 28 13 14
1637597734 218 3760 85142 61 0 28 13 14
1637598463 218 3760 85142 61 0 28 13 14
1637654722 247 3760 85142 61 0 28 13 14
1637654756 249 3760 85142 61 0 28 13 14
1638025762 250 3760 85142 61 0 28 13 14
1638089193 251 3760 85142 61 0 28 13 14
1638089204 252 3760 85142 61 0 28 13 14
1638089215 252 3760 85142 61 0 28 13 14
1638089247 254 3760 85142 61 0 28 13 14
1638125743 254 3760 85142 61 0 28 13 14
1638135179 304 3760 85142 61 0 28 13 14
1638208238 388 3760 85142 61 0 28 13 14
1638620087 402 3760 85142 61 0 28 13 14
1638620323 598 3760 85142 61 0 28 13 14
1638631357 607 3760 85142 61 0 28 13 14
1638631381 664 3760 85142 61 0 28 13 14
1638632706 670 3760 85142 61 0 28 13 14
1639470051 684 3760 85142 61 0 28 13 14
1639470122 701 3760 85142 61 0 28 13 14
1639470270 1019 3760 85142 61 0 28 13 14
1639923936 1181 3760 85142 61 0 28 13 14
1639927767 1255 3760 85142 61 0 28 13 14
1639994938 1450 3760 85142 61 0 28 13 14
1640025772 1463 3760 85142 61 0 28 13 14
1640076768 1463 3760 85142 61 0 28 13 14
1640076912 1479 3760 85142 61 0 28 13 14
1640076961 1519 3760 85142 61 0 28 13 14
1640101313 1527 3760 85142 61 0 28 13 14
1640103284 1543 3760 85142 61 0 28 13 14
1640103324 1586 3760 85142 61 0 28 13 14
1640103484 1589 3760 85142 61 0 28 13 14
1640103563 1593 3760 85142 61 0 28 13 14
1640103696 1596 3760 85142 61 0 28 13 14
1640103722 1596 3760 85142 61 0 28 13 14
1640622136 1663 3760 85142 61 0 28 13 14
1640622161 1663 3760 85142 61 0 28 13 14
1642455789 1683 3760 85142 61 0 28 13 14
1642975670 1891 3760 85142 61 0 28 13 14
1643058986 1919 3760 85142 61 0 28 13 14
1643195517 1994 3760 85142 61 0 28 13 14
1643209074 2180 3760 85142 61 0 28 13 14
1643210969 2204 3760 85142 61 0 28 13 14
1643229714 2576 3760 85142 61 0 28 13 14
1643304655 2576 3760 85142 61 0 28 13 14
